"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
520858600,25,25201,252010163,"520-8586",1,0,"滋賀県","シガケン","大津市","オオツシ","におの浜","ニオノハマ",,,,,,"（株）　みんなで作る新聞社","カブシキガイシヤ　ミンナデツクルシンブンシヤ","におの浜４丁目７番５号",
520002700,25,25201,252010164,"520-0027",0,0,"滋賀県","シガケン","大津市","オオツシ","錦織","ニシコオリ",,,,,,,,,
520081800,25,25201,252010165,"520-0818",0,0,"滋賀県","シガケン","大津市","オオツシ","西の庄","ニシノショウ",,,,,,,,,
520002100,25,25201,252010166,"520-0021",0,0,"滋賀県","シガケン","大津市","オオツシ","二本松","ニホンマツ",,,,,,,,,
520010200,25,25201,252010167,"520-0102",0,0,"滋賀県","シガケン","大津市","オオツシ","苗鹿","ノウカ",,,,,,,,,
520213300,25,25201,252010168,"520-2133",0,0,"滋賀県","シガケン","大津市","オオツシ","野郷原","ノゴウハラ",,,,,,,,,
520227300,25,25201,252010169,"520-2273",0,0,"滋賀県","シガケン","大津市","オオツシ","羽栗","ハグリ",,,,,,,,,
520000100,25,25201,252010170,"520-0001",0,0,"滋賀県","シガケン","大津市","オオツシ","蓮池町","ハスイケチョウ",,,,,,,,,
520051500,25,25201,252010171,"520-0515",0,0,"滋賀県","シガケン","大津市","オオツシ","八屋戸","ハチヤド",,,,,,,,,
520022200,25,25201,252010172,"520-0222",0,0,"滋賀県","シガケン","大津市","オオツシ","花園町","ハナゾノチョウ",,,,,,,,,
520004700,25,25201,252010173,"520-0047",0,0,"滋賀県","シガケン","大津市","オオツシ","浜大津","ハマオオツ",,,,,,,,,
520858800,25,25201,252010173,"520-8588",1,0,"滋賀県","シガケン","大津市","オオツシ","浜大津","ハマオオツ",,,,,,"ＮＴＴ　大津支店","エヌ・テイ－・テイ－　オオツシテン","浜大津１丁目１－２６",
520004100,25,25201,252010174,"520-0041",0,0,"滋賀県","シガケン","大津市","オオツシ","浜町","ハママチ",,,,,,,,,
520080200,25,25201,252010175,"520-0802",0,0,"滋賀県","シガケン","大津市","オオツシ","馬場","バンバ",,,,,,,,,
520001600,25,25201,252010176,"520-0016",0,0,"滋賀県","シガケン","大津市","オオツシ","比叡平","ヒエイダイラ",,,,,,,,,
520010400,25,25201,252010177,"520-0104",0,0,"滋賀県","シガケン","大津市","オオツシ","比叡辻","ヒエイツジ",,,,,,,,,
520085600,25,25201,252010178,"520-0856",0,0,"滋賀県","シガケン","大津市","オオツシ","光が丘町","ヒカリガオカチョウ",,,,,,,,,
520011200,25,25201,252010179,"520-0112",0,0,"滋賀県","シガケン","大津市","オオツシ","日吉台","ヒヨシダイ",,,,,,,,,
520086200,25,25201,252010180,"520-0862",0,0,"滋賀県","シガケン","大津市","オオツシ","平津","ヒラツ",,,,,,,,,
520211300,25,25201,252010181,"520-2113",0,0,"滋賀県","シガケン","大津市","オオツシ","平野","ヒラノ",,,,,,,,,
520006700,25,25201,252010182,"520-0067",0,0,"滋賀県","シガケン","大津市","オオツシ","藤尾奥町","フジオオクマチ",,,,,,,,,
520084600,25,25201,252010183,"520-0846",0,0,"滋賀県","シガケン","大津市","オオツシ","富士見台","フジミダイ",,,,,,,,,
520004500,25,25201,252010184,"520-0045",0,0,"滋賀県","シガケン","大津市","オオツシ","札の辻","フダノツジ",,,,,,,,,
520083500,25,25201,252010185,"520-0835",0,0,"滋賀県","シガケン","大津市","オオツシ","別保","ベツポ",,,,,,,,,
520085300,25,25201,252010186,"520-0853",0,0,"滋賀県","シガケン","大津市","オオツシ","螢谷","ホタルダニ",,,,,,,,,
520024200,25,25201,252010187,"520-0242",0,0,"滋賀県","シガケン","大津市","オオツシ","本堅田","ホンカタタ",,,,,,,,,
520081400,25,25201,252010188,"520-0814",0,0,"滋賀県","シガケン","大津市","オオツシ","本丸町","ホンマルチョウ",,,,,,,,,
520211200,25,25201,252010189,"520-2112",0,0,"滋賀県","シガケン","大津市","オオツシ","牧","マキ",,,,,,,,,
520210200,25,25201,252010190,"520-2102",0,0,"滋賀県","シガケン","大津市","オオツシ","松が丘","マツガオカ",,,,,,,,,
520083100,25,25201,252010191,"520-0831",0,0,"滋賀県","シガケン","大津市","オオツシ","松原町","マツバラチョウ",,,,,,,,,
520080700,25,25201,252010192,"520-0807",0,0,"滋賀県","シガケン","大津市","オオツシ","松本","マツモト",,,,,,,,,
520002400,25,25201,252010193,"520-0024",0,0,"滋賀県","シガケン","大津市","オオツシ","松山町","マツヤマチョウ",,,,,,,,,
520023200,25,25201,252010194,"520-0232",0,0,"滋賀県","シガケン","大津市","オオツシ","真野","マノ",,,,,,,,,
520023400,25,25201,252010195,"520-0234",0,0,"滋賀県","シガケン","大津市","オオツシ","真野家田町","マノイエダチョウ",,,,,,,,,
520023500,25,25201,252010196,"520-0235",0,0,"滋賀県","シガケン","大津市","オオツシ","真野大野","マノオオノ",,,,,,,,,
520023600,25,25201,252010197,"520-0236",0,0,"滋賀県","シガケン","大津市","オオツシ","真野佐川町","マノサガワチョウ",,,,,,,,,
520023300,25,25201,252010198,"520-0233",0,0,"滋賀県","シガケン","大津市","オオツシ","真野谷口町","マノタニグチチョウ",,,,,,,,,
520023100,25,25201,252010199,"520-0231",0,0,"滋賀県","シガケン","大津市","オオツシ","真野普門","マノフモン",,,,,,,,,
520081300,25,25201,252010200,"520-0813",0,0,"滋賀県","シガケン","大津市","オオツシ","丸の内町","マルノウチチョウ",,,,,,,,,
520003400,25,25201,252010201,"520-0034",0,0,"滋賀県","シガケン","大津市","オオツシ","三井寺町","ミイデラチョウ",,,,,,,,,
520084100,25,25201,252010202,"520-0841",0,0,"滋賀県","シガケン","大津市","オオツシ","美崎町","ミサキチョウ",,,,,,,,,
520000400,25,25201,252010203,"520-0004",0,0,"滋賀県","シガケン","大津市","オオツシ","見世","ミセ",,,,,,,,,
520022300,25,25201,252010204,"520-0223",0,0,"滋賀県","シガケン","大津市","オオツシ","美空町","ミソラチョウ",,,,,,,,,
520022100,25,25201,252010205,"520-0221",0,0,"滋賀県","シガケン","大津市","オオツシ","緑町","ミドリチョウ",,,,,,,,,
520050200,25,25201,252010206,"520-0502",0,0,"滋賀県","シガケン","大津市","オオツシ","南小松","ミナミコマツ",,,,,,,,,
520001100,25,25201,252010207,"520-0011",0,0,"滋賀県","シガケン","大津市","オオツシ","南志賀","ミナミシガ",,,,,,,,,
520001800,25,25201,252010230,"520-0018",0,0,"滋賀県","シガケン","大津市","オオツシ","南滋賀町","ミナミシガチョウ",,,,,,,,,
520051100,25,25201,252010208,"520-0511",0,0,"滋賀県","シガケン","大津市","オオツシ","南比良","ミナミヒラ",,,,,,,,,
520051600,25,25201,252010209,"520-0516",0,0,"滋賀県","シガケン","大津市","オオツシ","南船路","ミナミフナジ",,,,,,,,,
520058800,25,25201,252010209,"520-0588",1,0,"滋賀県","シガケン","大津市","オオツシ","南船路","ミナミフナジ",,,,,,"ＢＳＣウォータースポーツセンター","ビ－エスシ－ウオ－タ－スポ－ツセンタ－","南船路４－１",
520005700,25,25201,252010210,"520-0057",0,0,"滋賀県","シガケン","大津市","オオツシ","御幸町","ミユキチョウ",,,,,,,,,
520080400,25,25201,252010211,"520-0804",0,0,"滋賀県","シガケン","大津市","オオツシ","本宮","モトミヤ",,,,,,,,,
520227400,25,25201,252010212,"520-2274",0,0,"滋賀県","シガケン","大津市","オオツシ","森","モリ",,,,,,,,,
520002200,25,25201,252010213,"520-0022",0,0,"滋賀県","シガケン","大津市","オオツシ","柳が崎","ヤナガサキ",,,,,,,,,
520001400,25,25201,252010214,"520-0014",0,0,"滋賀県","シガケン","大津市","オオツシ","柳川","ヤナガワ",,,,,,,,,
520003800,25,25201,252010215,"520-0038",0,0,"滋賀県","シガケン","大津市","オオツシ","山上町","ヤマガミチョウ",,,,,,,,,
520001700,25,25201,252010216,"520-0017",0,0,"滋賀県","シガケン","大津市","オオツシ","山中町","ヤマナカチョウ",,,,,,,,,
520035700,25,25201,252010231,"520-0357",0,0,"滋賀県","シガケン","大津市","オオツシ","山百合の丘","ヤマユリノオカ",,,,,,,,,
520011500,25,25201,252010217,"520-0115",0,0,"滋賀県","シガケン","大津市","オオツシ","弥生町","ヤヨイチョウ",,,,,,,,,
520081100,25,25201,252010218,"520-0811",0,0,"滋賀県","シガケン","大津市","オオツシ","由美浜","ユミハマ",,,,,,,,,
520022600,25,25201,252010219,"520-0226",0,0,"滋賀県","シガケン","大津市","オオツシ","陽明町","ヨウメイチョウ",,,,,,,,,
520006300,25,25201,252010220,"520-0063",0,0,"滋賀県","シガケン","大津市","オオツシ","横木","ヨコギ",,,,,,,,,
520084500,25,25201,252010221,"520-0845",0,0,"滋賀県","シガケン","大津市","オオツシ","若葉台","ワカバダイ",,,,,,,,,
520052400,25,25201,252010222,"520-0524",0,0,"滋賀県","シガケン","大津市","オオツシ","和邇今宿","ワニイマジュク",,,,,,,,,
520052900,25,25201,252010223,"520-0529",0,0,"滋賀県","シガケン","大津市","オオツシ","和邇春日","ワニカスガ",,,,,,,,,
520052100,25,25201,252010224,"520-0521",0,0,"滋賀県","シガケン","大津市","オオツシ","和邇北浜","ワニキタハマ",,,,,,,,,
520052800,25,25201,252010225,"520-0528",0,0,"滋賀県","シガケン","大津市","オオツシ","和邇高城","ワニタカシロ",,,,,,,,,
520052600,25,25201,252010226,"520-0526",0,0,"滋賀県","シガケン","大津市","オオツシ","和邇中","ワニナカ",,,,,,,,,
520058000,25,25201,252010226,"520-0580",1,0,"滋賀県","シガケン","大津市","オオツシ","和邇中","ワニナカ",,,,,,"大津赤十字志賀病院","オオツセキジユウジシガビヨウイン","和邇中２９８番地",
520052200,25,25201,252010227,"520-0522",0,0,"滋賀県","シガケン","大津市","オオツシ","和邇中浜","ワニナカハマ",,,,,,,,,
520052300,25,25201,252010228,"520-0523",0,0,"滋賀県","シガケン","大津市","オオツシ","和邇南浜","ワニミナミハマ",,,,,,,,,
522000000,25,25202,252020000,"522-0000",0,0,"滋賀県","シガケン","彦根市","ヒコネシ",,"　","（該当なし）",,,,,,,,
522007300,25,25202,252020001,"522-0073",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","旭町","アサヒマチ",,,,,,,,,
529115200,25,25202,252020002,"529-1152",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","安食中町","アンジキナカマチ",,,,,,,,,
522006500,25,25202,252020003,"522-0065",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","池州町","イケスチョウ",,,,,,,,,
521110100,25,25202,252020004,"521-1101",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","石寺町","イシデラチョウ",,,,,,,,,
521112500,25,25202,252020005,"521-1125",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","稲枝町","イナエチョウ",,,,,,,,,
521111100,25,25202,252020006,"521-1111",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","稲里町","イナサトチョウ",,,,,,,,,
521111300,25,25202,252020007,"521-1113",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","稲部町","イナベチョウ",,,,,,,,,
522023600,25,25202,252020008,"522-0236",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","犬方町","イヌカタチョウ",,,,,,,,,
522004500,25,25202,252020009,"522-0045",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","宇尾町","ウオチョウ",,,,,"（以下を除く　８９７番地及び中島５０５～５１８番地）",,,,
522023900,25,25202,252020009,"522-0239",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","宇尾町","ウオチョウ",,,,,"（８９７番地及び中島５０５～５１８番地）",,,,
522001000,25,25202,252020129,"522-0010",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","駅東町","エキヒガシチョウ",,,,,,,,,
522003400,25,25202,252020010,"522-0034",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","大橋町","オオハシマチ",,,,,,,,,
522002600,25,25202,252020011,"522-0026",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","大堀町","オオボリチョウ",,,,,,,,,
522005300,25,25202,252020012,"522-0053",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","大藪町","オオヤブチョウ",,,,,,,,,
522001700,25,25202,252020013,"522-0017",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","男鬼町","オオリチョウ",,,,,,,,,
522003700,25,25202,252020014,"522-0037",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","岡町","オカマチ",,,,,,,,,
522852000,25,25202,252020014,"522-8520",1,0,"滋賀県","シガケン","彦根市","ヒコネシ","岡町","オカマチ",,,,,,"松下電工　株式会社　彦根工場","マツシタデンコウ　カブシキカイシヤ　ヒコネコウジヨウ","岡町３３",
522000100,25,25202,252020015,"522-0001",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","尾末町","オスエチョウ",,,,,,,,,
522000500,25,25202,252020016,"522-0005",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","小野町","オノチョウ",,,,,,,,,
521112100,25,25202,252020017,"521-1121",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","海瀬町","カイゼチョウ",,,,,,,,,
522005600,25,25202,252020018,"522-0056",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","開出今町","カイデイマチョウ",,,,,,,,,
529115500,25,25202,252020019,"529-1155",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","賀田山町","カタヤマチョウ",,,,,,,,,
521111200,25,25202,252020020,"521-1112",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","金沢町","カナザワチョウ",,,,,,,,,
521111500,25,25202,252020021,"521-1115",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","金田町","カネダチョウ",,,,,,,,,
521113100,25,25202,252020022,"521-1131",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","上稲葉町","カミイナバチョウ",,,,,,,,,
521110300,25,25202,252020023,"521-1103",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","上岡部町","カミオカベチョウ",,,,,,,,,
521114300,25,25202,252020024,"521-1143",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","上西川町","カミニシガワチョウ",,,,,,,,,
522022300,25,25202,252020025,"522-0223",0,0,"滋賀県","シガケン","彦根市","ヒコネシ","川瀬馬場町","カワセババチョウ",,,,,,,,,
522029700,25,25202,252020025,"522-0297",1,0,"滋賀県","シガケン","彦根市","ヒコネシ","川瀬馬場町","カワセババチョウ",,,,,,"日立化成　株式会社　彦根事業所","ヒタチカセイ　カブシキガイシヤ　ヒコネジギヨウシヨ","川瀬馬場町８００番地",
